checkout_id,member_id,book_id,checkout_date,return_date,title,author,genre,pages,publication_year,publisher,first_name,last_name,grade,neighborhood,membership_status,join_date
9204,1057,506,2024-02-20,2024-03-15,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12
9158,1040,513,2025-03-07,2025-03-24,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Dina,Adel,9.0,Nasr City,Active,2025-12-26
9060,1010,527,2024-05-20,2024-05-28,Notes from the Delta,Mona Kholoussy,Nature,328,2017.0,Delta House,Nour,Nabil,6.0,Maadi ,Active,2024-05-15
9243,1060,513,2025-09-13,2025-10-09,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26
9042,1010,509,2024-02-28,,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,Nour,Nabil,6.0,Maadi ,Active,2024-05-15
9150,1024,507,2025-10-14,2025-10-24,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04
9377,1034,507,2025-03-25,2025-04-06,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9356,1076,501,2025-03-14,2025-04-13,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Dina,Wahba,7.0,Shubra,Active,2025-12-13
9014,1010,519,2024-06-28,2024-07-20,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Nour,Nabil,6.0,Maadi ,Active,2024-05-15
9346,1076,519,2024-04-27,,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Dina,Wahba,7.0,Shubra,Active,2025-12-13
9103,1003,513,2025-09-04,2025-09-25,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
9246,1044,529,2025-06-25,2025-07-04,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19
9308,1072,525,2024-02-17,2024-03-12,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Seif,Zaki,9.0,Zamalek,Active,2025-10-21
9321,1070,501,2025-12-28,2026-01-09,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22
9194,1024,513,2024-09-17,2024-10-09,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04
9045,1008,520,2024-05-28,,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,Ziad,Saleh,8.0,Maadi,active,2025-10-28
9219,1047,506,2025-05-13,2025-06-07,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Sara,Rashad,,Heliopolis,Inactive,2024-06-25
9002,1020,515,2024-12-06,2024-12-11,Songs of the Oasis,Hoda Bakry,Poetry,316,2022.0,Cairo Young Readers,Rana,Fouad,6.0,Maadi,Active,2025-12-04
9185,1026,519,2025-10-22,2025-11-01,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16
9359,1077,501,2025-01-26,,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Lina,Rashad,6.0,Shubra,Active,2023-07-08
9079,1008,520,2025-12-27,2026-01-05,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,Ziad,Saleh,8.0,Maadi,active,2025-10-28
9252,1054,513,2024-08-04,2024-08-09,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21
9282,1057,530,2025-07-22,2025-08-18,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12
9293,1071,525,2025-08-05,2025-08-18,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27
9202,1047,506,2025-06-05,2025-07-03,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Sara,Rashad,,Heliopolis,Inactive,2024-06-25
9026,1018,506,2025-04-21,2025-05-04,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9050,1003,521,2025-08-21,,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
9122,1034,525,2025-06-04,2025-06-30,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9153,1030,530,2024-10-12,2024-10-26,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,Reem,Osman,,Nasr City,Active,2025-04-01
9145,1034,501,2025-11-10,2025-12-10,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9339,1073,501,2025-02-02,,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26
9136,1030,532,2024-10-03,2024-10-20,The Last Bookmark,Samir Zohdy,Friendship,337,2017.0,Oasis Books,Reem,Osman,,Nasr City,Active,2025-04-01
9277,1057,519,2025-10-19,2025-10-28,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12
9284,1062,513,2025-09-27,2025-10-26,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Tarek,Adel,7.0,Zamalek,Active,2023-01-22
9210,1044,507,2025-09-11,2025-09-29,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19
9098,1008,525,2024-12-15,2024-12-31,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Ziad,Saleh,8.0,Maadi,active,2025-10-28
9106,1034,501,2025-08-20,2025-08-27,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9170,1034,522,2025-10-16,2025-10-28,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9052,1019,501,2024-06-20,2024-06-29,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Mostafa,Wahba,6.0,Maadi,Inactive,2024-07-20
9028,1017,507,2025-01-19,2025-01-28,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Adam,Badr,9.0,Maadi,Active,2025-07-12
9081,1017,502,2025-08-25,2025-09-17,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,Adam,Badr,9.0,Maadi,Active,2025-07-12
9223,1050,510,2024-04-11,2024-05-04,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10
9311,1065,507,2025-06-26,2025-07-09,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12
9085,1018,525,2025-08-19,2025-09-18,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9335,1065,513,2024-12-18,2024-12-30,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12
9221,1055,520,2025-04-12,2025-04-18,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04
9016,1016,527,2024-12-03,2024-12-11,Notes from the Delta,Mona Kholoussy,Nature,328,2017.0,Delta House,Dina,Rashad,8.0,Maadi,Active,2023-04-24
9361,1075,524,2024-04-19,,The Weaver's Daughter,Laila Shokry,Historical,114,2016.0,Cairo Young Readers,Malak,Fahmy,7.0,Shubra,Active,2024-10-28
9248,1044,514,2025-07-01,2025-07-18,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19
9315,1068,501,2024-06-11,2024-07-04,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24
9305,1062,519,2024-01-23,2024-01-31,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Tarek,Adel,7.0,Zamalek,Active,2023-01-22
9174,1024,528,2025-12-16,2026-01-07,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04
9048,1003,519,2024-12-03,2025-01-01,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
9281,1044,525,2024-06-01,2024-06-12,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19
9039,1018,513,2024-07-21,2024-08-10,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9083,1011,516,2025-10-02,2025-10-09,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,Menna,Halim,8.0,Maadi,Active,2024-04-22
9193,1034,519,2024-09-15,2024-10-01,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9088,1003,519,2025-09-17,2025-10-03,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
9176,1027,501,2024-11-08,2024-11-26,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9280,1054,517,2024-09-06,2024-09-15,Shadows on the Corniche,Hani Nagati,Mystery,338,2015.0,Delta House,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21
9054,1013,510,2024-11-21,,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,Ziad,Fouad,,Maadi,Active,2025-06-27
9134,1037,516,2025-09-08,2025-09-19,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,Retaj,Kamel,,Nasr City,Inactive,2023-08-26
9164,1034,507,2024-12-02,2024-12-12,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9011,1022,513,2024-03-17,,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Youssef,Fouad,7.0,Maadi,Active,2025-02-28
9151,1034,528,2025-04-25,2025-05-16,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9018,1003,522,2025-06-12,2025-06-24,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
9038,1007,506,2024-07-15,2024-08-12,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Sherif,Fouad,6.0,Maadi,Active,2025-08-18
9232,1044,513,2025-05-26,2025-06-11,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19
9084,1008,511,2024-06-27,2024-07-22,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,Ziad,Saleh,8.0,Maadi,active,2025-10-28
9116,1024,519,2025-01-10,2025-02-09,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04
9352,1076,501,2025-02-02,,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Dina,Wahba,7.0,Shubra,Active,2025-12-13
9246,1044,529,2025-06-25,2025-07-04,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19
,1026,522,2025-07-11,,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16
,1049,520,2025-07-11,,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10
,1062,525,2025-07-05,,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Tarek,Adel,7.0,Zamalek,Active,2023-01-22
,1065,520,2025-07-07,,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12
,1104,515,2025-07-07,,Songs of the Oasis,Hoda Bakry,Poetry,316,2022.0,Cairo Young Readers,,,,,,
,1009,503,2025-07-09,,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,Hassan,Saleh,6.0,Maadi,Active,2025-04-25
,1063,522,2025-07-07,,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,Layla,Fouad,6.0,Zamalek,Active,2024-06-21
,1022,511,2025-07-12,,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,Youssef,Fouad,7.0,Maadi,Active,2025-02-28
,1029,523,2025-07-09,,Footsteps in the Dust,Laila Shokry,Historical,276,2018.0,Oasis Books,Rana,Kamel,6.0,Nasr City,Active,2023-04-03
,1201,509,2025-07-10,,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,,,,,,
,1005,513,2025-07-10,,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Youssef,Halim,9.0,Maadi,Active,2024-05-05
,1104,526,2025-07-05,,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House,,,,,,
,1058,518,2025-07-08,,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,Lina,Mansour,8.0,Heliopolis,active,2025-07-20
,1002,521,2025-07-08,,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,Fares,Saleh,9.0,Maadi,Active,
,1150,530,2025-07-10,,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,,,,,,
,1041,504,2025-07-05,,Rooftop Astronomers,Adel Roushdy,Science,319,2009.0,Cairo Young Readers,Nada,Rashad,7.0,Nasr City,Active,2024-04-02
,1055,526,2025-07-11,,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04
,1061,513,2025-07-06,,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27
,1012,509,2025-07-11,,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,Ali,Hegazy,7.0,Maadi ,Active,2025-12-08
,1007,510,2025-07-07,,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,Sherif,Fouad,6.0,Maadi,Active,2025-08-18
,1073,530,2025-07-07,,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26
,1003,501,2025-07-08,,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
,1017,507,2025-07-11,,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Adam,Badr,9.0,Maadi,Active,2025-07-12
,1061,504,2025-07-06,,Rooftop Astronomers,Adel Roushdy,Science,319,2009.0,Cairo Young Readers,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27
,1201,523,2025-07-08,,Footsteps in the Dust,Laila Shokry,Historical,276,2018.0,Oasis Books,,,,,,
,1041,512,2025-07-06,,The Cartographer's Cat,Farida Anwar,Adventure,238,2022.0,Delta House,Nada,Rashad,7.0,Nasr City,Active,2024-04-02
